,标题,作者,漫画分类,风格类型,保存格式,封面,内容简介,是否完结
1068,X-人纪元,Marvel Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/18/xrjymm0131.jpg,欢迎来到这个人人皆是变种人的世界，在这里，我们都是独立而自强的个体。查尔斯·泽维尔、斯科特·萨默斯与罗根，他们的牺牲换来了今日的太平世界。惊奇X战警们守护着全体变种人类，天启与他的激进团体只不过是鼓吹陋习的跳梁小丑。当然了，我们这样的高等生物决不能产生庸俗的杂念，若你胆敢进行恋爱，极端战队会送你与X囚徒们为伍……,已完结
1069,蝙蝠侠：哥谭末日,DC Comics,欧美漫画,"科幻,神鬼",JPG,http://images.dmzj.com/webpic/16/190201bianfuxiagetanmori.jpg,1982年，一切从那片冰原开始，狂气吸引来的到底是什么？那些失踪的船员和变异的生物又是什么？蝙蝠侠和哥谭将会面临什么？天堂还是地狱？,已完结
1070,龙之纪元 沉眠之时,Dark Horse Comics/EA,欧美漫画,魔法,JPG,http://images.dmzj.com/webpic/11/190203lzjycmzs.jpg,费罗登王阿历斯泰在臭名昭著的海盗伊莎贝拉及矮人游侠瓦里克泰萨斯的陪同下，远离家乡去揭开应对阿历斯泰之父玛瑞克失踪一事负责的人:血法师奥里利安●泰特斯的秘密。而今，阿历斯泰和他的伙伴得到了令人恐惧的库纳利人并不太充裕的支援，向泰特斯的黑暗要塞:阿司维拉尼斯发起了攻击。但是，他们对之后在其中的发现毫无准备.....,已完结
1071,龙之纪元 进言之人,Dark Horse Comics/EA,欧美漫画,西方魔幻,JPG,http://images.dmzj.com/webpic/11/longzhijiyan204.jpg,十年不到之前，费罗登的阿历斯泰王开始了稳固的统治，井见证他的祖国在暗裔瘟潮后得到重建。但在一个奇怪的女巫向他表明他的父亲:玛瑞克王还活着后，他便出发去寻找奥里利安泰特斯一应对玛瑞克的失踪负责的神秘法师。而这并不是阿历斯泰一个人的故事。海盗伊莎贝拉见惯了塞达斯大陆的恐怖，也洗劫过世上最富有商贾的船只与据点。现在她是阿历斯泰国王的佣兵兼知己，她对他们这次北部之行很满意:既为她和她的船员挣到了稳定的收入，又难得对得起自己的职业良心.....,已完结
1072,残星余辉,Marvel Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/6/canxingyuhui207.jpg,"来自漫威“夕阳红宇宙”的又一本刊物，本次的主角是曾经继承父位，担任斯巴达克斯帝国皇帝的星爵彼得·奎尔。多年前的一场战争让他失去了家人与王国，从此化作行尸走肉，而多年后，昔日队友的重新造访让他重出江湖。年迈的银河守护者们来到了已经沦为废土的地球，又一段传奇故事开始了…
",已完结
1073,枪火神鹰,Marvel Comics,欧美漫画,格斗,JPG,http://images.dmzj.com/webpic/1/qianghuoshenying001.jpg,"背景是墨西哥资产阶级革命时期，1914年的美国，西部牛仔辉煌不再，很多人都金盆洗手回老家结婚了。主角也是其中之一。
但某天主角在镇子外被一队庞丘·维拉的女人队伍拦截，并企图杀了他，这似乎跟主角当年在墨西哥的所作所为有着密切联系...",已完结
1074,神族,image,欧美漫画,"冒险,科幻",JPG,http://images.dmzj.com/webpic/15/190213shenzu.jpg,一起诡异的谋杀案让塞涅卡警探在导师赫尔墨斯的引导下初次接触了神族的秘密。人类与神明、信仰与欺骗、命运与谎言的界限在暗流涌动的德尔菲城变得越发模糊.....,已完结
1075,复仇者：无路归家,Marvel Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/19/190214fczwlgj.jpg,在挫败高天尊和挑战者的比赛后，地球迎来了暂时的和平，但黑暗中自有他人窥探。夜幕降临，笼罩整个宇宙，黑夜女王尼克斯归来，屠戮了奥林匹斯众神，领航者必须聚齐一众英雄阻止她的阴谋。英雄们要如何阻止黑夜女王？长夜漫漫，归家之路何在？,已完结
1076,人与超人,DC Comics,欧美漫画,"格斗,科幻",JPG,http://images.dmzj.com/webpic/15/20190214rycr.jpg,"这是一个新面世的老故事——2006年，传奇编剧马文·沃夫曼为DC新刊《超人机密》撰写了这一个四期长度的故事，希望能够重新诠释超人刚刚从斯莫维尔搬到大都会的经历，但由于人事变动等原因，这一故事没能按计划出版，一直到十三年后的今天，它才从DC公司尘封的档案室中被搬出，以合集的形式来到了我们面前。
在任何时代，超人都是最鼓舞人心的英雄，他代表了人性最美好的一面，而在此之下，他也是一个笨手笨脚的青涩小伙，初来乍到大城市，一方面希望能用自己的能力造福社会，一方面也渴望着被人接纳，被人认可，在他身上，又何尝没有每一个奋斗青年的影子？每个人都可以是超人，而超人有时亦为凡人
",已完结
1077,三国:全面战争,SEGA,欧美漫画,"历史,战争",JPG,http://images.dmzj.com/webpic/2/190217sgqmzz.jpg,世嘉《三国:全面战争》官方漫画。,已完结
1078,忍者神龟2007：电影背景刊,Mirage Studios,欧美漫画,"冒险,科幻,格斗",JPG,http://images.dmzj.com/webpic/12/190219turtles.jpg,此系列为幻影在2007年出品的电影配套漫画，黑白内页，暂无高清图源，合集为TMNT: The Collected Movie Books，现已绝版暂无重印消息。,已完结
1079,浩克群狼,Marvel Comics,欧美漫画,冒险,JPG,http://images.dmzj.com/webpic/15/Hulkverines2245220.jpg,一个三期的短故事，将会为持续一年多的武器H个人故事画上句号，这个在两位英雄缺席之时诞生的混合体终于要与正主见面了，当高智商反派首脑卷土重来，浩克、狼叔与他们俩爱情的结晶，三人是会大打出手，还是共同渡过难关？,已完结
1080,金刚狼：无限守望,Marvel Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/2/190221jglwxsw.jpg,"五期短篇连载，《无限战争》与《金刚狼归来》两大系列共同的后续，复活的金刚狼遇上半疯癫的洛基，两人的职责便是保卫无限宝石，拒绝可怕的未来，自《漫威传承》时便环环相套的宝石之谜终于即将在此揭开……
",已完结
1081,新特警判官：阴暗面,2000 AD,欧美漫画,"冒险,格斗",JPG,http://images.dmzj.com/webpic/2/tejing20190221.jpg,Ma-Ma死后，一号巨城的其他犯罪团伙想要填补SLO-MO停产后的市场空白。另一边，一处放射性淤泥坑中发现大量变种人尸体。这些尸体与从诅咒之地偷运变种人进城的蛇头团伙有关系吗？爵德与安德森再次联手，将犯罪分子绳之以法！,已完结
1082,夜翼与女猎手,DC Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/16/yeyiyunvlieshou20190222.jpg,一名便衣警察在星光酒店离奇遇害，线索指向弗兰基·布莱克——哥谭黑手党老大马尔法第的心腹。一个沉重打击黑手党犯罪的绝佳机会，问题在于，弗兰基确实是无辜的……夜翼和女猎手在处理此案上出现巨大分歧，他们要如何展开合作，共同查案？案件的真凶到底是谁？,已完结
1083,哈莉·奎茵25周年特刊,DC Comics,欧美漫画,冒险,JPG,http://images.dmzj.com/webpic/17/halikuiyin25zhounian.jpg,拉斯维加斯天后、蓝色忧郁、哈莉奎茵与沼泽怪物、鸟类心理学的四个独立小故事。,已完结
1084,X战警：圣诞特刊,Marvel Comics,欧美漫画,冒险,JPG,http://images.dmzj.com/webpic/15/MerryXMenHolidaySpecial332240.jpg,"共25个故事，前24页每页1个故事，分别代表12月1日至24日，引向12月25日圣诞节的6页最终故事，前几页分别讲述了:
李千欢和养子准备去夏威夷度圣诞假；
光明节，凯瑟琳·普莱特准备竞选总统，拯救世界，祭奠亡魂；
金刚狼用发热的爪子战斗，意外地帮助一家人将车铲出雪外，能去圣诞购物；
琴·格雷莫名发现自己和“死侍”韦德·威尔逊关在一起庆祝圣诞节，他们只是小姑娘过家家的玩偶",已完结
1085,物世人非：崛起,Aftershock Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/2/wushirenfeijueqi20190304.jpg,在动物们都会思考、言语和复仇的世界里，西部有一股势力逐渐诞生，他们帮助动物群体夺取政权，希望在这个黑暗的新世界里能拥有一席之地……,已完结
1086,如龙,SEGA,欧美漫画,热血,JPG,http://images.dmzj.com/webpic/1/rl0306.jpg,是那个男人,已完结
1087,宇宙恶灵骑士毁灭漫威历史,Marvel Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/8/elingqishi20190307.jpg,"这是一本特立独行的故事。全篇都在温情感人与胡逼搞笑的画风中疯狂切换。当宇宙恶灵骑士回到了妻儿遇害前的那一天，他终于见到了自己魂牵梦萦数百万年的故人，而为了哄儿子的开心，漫威一线英雄们的故事纷纷惨遭毒手——神奇四侠变成了五个人，银色滑翔者变成了吞叔的舔狗，甚至还去了一趟杰克科比的办公室结果被人家赶出来……时隔多年，终于又有一个打破第四面墙的角色要出现了……
",已完结
1088,暗夜魔,Marvel Comics,欧美漫画,魔幻,JPG,http://images.dmzj.com/webpic/3/anyemo0314.jpg,有的人认为暗夜魔是一个鬼魂。其他人则相信他是传奇的无畏之人--夜魔侠的转世。有些人猜想他是另一位伟大英雄的克隆--并且即使是那些人也确信他是某种恶魔。在所有这些理论中确实有那么一点点事实。但是只有一点点……,已完结
1089,扎塔娜：日常魔法,DC Comics,欧美漫画,"科幻,冒险",JPG,http://images.dmzj.com/webpic/4/zhatanaricahngmofa111.jpg,扎姐唯一的一本图像小说，Vertigo厂牌出版，《扎塔娜（V2）》连载作者、艾米奖获得者保罗·迪尼编剧！！！扎塔娜被全球巡演折磨得筋疲力尽，本想回家舒舒服服地泡一把澡，却发现旧情人约翰·康斯坦丁……光着屁股躺在自己的床上！！！不仅如此，渣康还喝得酩酊大醉，甚至还在床上呕吐……,已完结
1090,遇见斯库鲁一家,Marvel Comics,欧美漫画,冒险,JPG,http://images.dmzj.com/webpic/9/MeetTheSkrulls03161958.jpg,"来见见住在斯坦福德的华纳一家吧，这是一个父母与两个女儿组成的寻常家庭，爸爸在斯塔克集团工作，妈妈则是议员办公室的工作人员，两个女儿是青春年少的高中生，他们与我们看似一样，他们却又与我们大不相同。他们是潜伏在我们身边的外星人，他们是斯库鲁。
当家庭生活遇上科幻谍战，一场紧张的暗战开始了，且看，他们也许就在你的身边……",已完结
1091,星际迷航：Q的纷争,IDW,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/13/xjmh0dfz0317.jpg,Q神专业调戏各位舰长，舰长们专业调节星际纠纷，当Q与其他种族产生纷争时，舰长们将如何应对这场竞赛呢？,已完结
1092,漫威蜘蛛侠：都市战争,Marvel Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/9/190325zzxdszz.jpg,来自PS4平台《漫威蜘蛛侠》的衍生漫画，《漫威蜘蛛侠：都市战争》作为MGU第一本漫画，将会在漫画中披露一些游戏中从未有过的细节以及设定图，同时为宏大的游戏世界观起到了补充作用,已完结
1093,蜘蛛侠：生平故事,Marvel Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/15/zzxspgs0326.jpg,如果蜘蛛侠自1962年诞生以来57年间生活的世界与我们的现实世界同步会怎样？《蜘蛛侠：生平故事》将会讲述15岁的彼得·帕克自被放射性蜘蛛叮咬后57年以来所遭遇的故事,已完结
1094,绿灯军团-重燃,DC Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/12/ldjtcr0327.jpg,"来自2005年的五期经典短篇故事，GJ绿灯史诗最重要的遗漏篇章，《绿灯军团》V2的前奏。在80年代短暂的V1之后，以凯尔·雷纳重建绿灯军团为契机，DC终于重启了这一恢弘的宇宙故事，一切都以绿灯军团的扩招开始，而诸多我们熟悉的军团成员，也自此走上了舞台。准备好回顾传奇是如何开始的了吗？
",已完结
1095,蝙蝠侠：阿卡姆骑士：蝙蝠少女缘起,Marvel Comics,欧美漫画,"冒险,科幻",JPG,http://images.dmzj.com/webpic/7/bianfu20190328.jpg,阿卡姆骑士世界，芭芭拉如何因信仰成为蝙蝠少女,已完结
1096,诸界之战,Marvel Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/16/zhujiezhizhan0404.jpg,"十界之主争浮沉。仙父殁，血仇深。神锤难寻，空余孑然身。神眷颠沛日暮穷，虹桥碎，落凡尘。
虎豹虫豸露锋芒。奸邪涌，蛮夷狂。烽火燃眉，袍泽斗志扬。孰谓中庭为俎肉，纵千万，吾亦往!
伴随着众神之父的陨落，沉寂了一年的漫威宇宙再度燃起了大事件的火种，新的传奇就此开始，硝烟将在未来三个月中持续弥漫……
",已完结
1097,少校x,Marvel Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/10/shaoxiaox0406.jpg,"死侍与锁链等角色的创造者、人体描边大师 Liefeld 以此重温自己90年代的旧梦……一位神秘的角色从毁灭的世界中传送而来，在先后卷入了锁链、金刚狼、多米诺与死侍等众多角色后，经典的传承和新的传奇将在此交织，他用自编自绘的方式对自己的过去致敬，也给了创造的角色们新的未来。
",已完结
1098,超级少女与沙赞之力！,DC Comics,欧美漫画,"格斗,科幻",JPG,http://images.dmzj.com/webpic/11/czsnyszzl0406.jpg,玛丽·布罗姆菲尔德表面上是位成绩优异、有点叛逆的普通学生，但是她还有一个不为人知的身份——喊一声“沙赞”即能变身的神奇玛丽！为了行侠仗义，她经常神秘失踪，这让玛丽的父母头疼不已，甚至准备严密监控她的一举一动。一气之下，玛丽离家出走，来到了利斯堡，也就是超级少女守护的城市…… 这位超级少女并不是卡拉·佐-艾尔（无限地球危机中牺牲），而是与异世界人工生命合体的琳达·丹弗斯。她与神奇玛丽会碰擦,已完结
1099,沙赞！：希望之力,DC Comics,欧美漫画,科幻,JPG,http://images.dmzj.com/webpic/2/sazhan0408.jpg,即便是最伟大的超级英雄，兼顾义警事业与私人生活都不是件轻松事，还是个学生的比利·巴特森更是如此。一家医院致函惊奇队长，请求他去探望重病的孩子们。尽管比利身心疲惫，还是毫不犹豫地答应了。巫师却在这时告诉他，有个深陷绝望的特殊孩子需要向他寻求希望。惊奇队长或许是最容易亲近孩子的超英，因为他从未忘却过自己的孩子身份。他尽力满足着每一个孩子的愿望，却不知如何才能帮助那个特殊的孩子……,已完结
