,标题,作者,封面,内容简介,是否完结,最新章节,漫画页地址
97,变形金刚：超越视觉,IDW ,https://mhfm3tel.cdndm5.com/40/39090/20171030135219_180x240_25.jpg,汽车人与霸天虎之间的战争已经结束。在领导模块净化了受污...,连载中,第39话 ,https://www.dm5.com/manhua-bianxingjingang-chaoyueshijue/
98,哈莉·奎茵与毒藤女,DC Comics ,https://mhfm3tel.cdndm5.com/54/53259/20190906090648_180x240_18.jpg,经过了HIC的洗礼，毒哈终于再次同居……然而，刚刚从花朵中...,连载中,第3话 ,https://www.dm5.com/manhua-hali-kuiyinyudutengnv/
99,爱丽丝梦游仙境,ZENESCOE ,https://mhfm8tel.cdndm5.com/10/9524/9524_b.jpg,格林成人童話-愛麗絲夢遊仙境,连载中,第5话 ,https://www.dm5.com/manhua-ailisimengyouxianjing/
100,复仇者v7,Marvel Comics ,https://mhfm5tel.cdndm5.com/42/41968/20190630100842_180x240_23.jpg,上一作的2017复仇者（本站原标题为《复仇者v7》）内容上被...,连载中,第25话 ,https://www.dm5.com/manhua-fuchouzhe-v-8/
101,异世界送货员,BottleComics ,https://mhfm1tel.cdndm5.com/44/43113/20180710111326_180x240_14.jpg,异世界送货员漫画 ，世界有时会面临危机，当危机近在眼前那...,连载中,第2章06话 ,https://www.dm5.com/manhua-yishijiesonghuoyuan/
102,黑暗之昼：铸件,DC ,https://mhfm5tel.cdndm5.com/38/37478/20170713154356_180x240_30.jpg,《黑暗三部曲》第一部第二册为您吐血爆肝敬献。如果说《熔...,连载中,第1话 ,https://www.dm5.com/manhua-heianzhizhou-zhujian/
103,复仇者v1,Marvel Comics ,https://mhfm6tel.cdndm5.com/20/19351/20180911111035_180x240_25.jpg,复仇者v1 漫画 ，古早的复仇者联盟漫画，那时铁罐还是正牌...,连载中,第690话 ,https://www.dm5.com/manhua-fuchouzhe-v-1/
104,神威雷神,Marvel Comics ,https://mhfm4tel.cdndm5.com/34/33984/20190708140529_180x240_17.jpg,欢迎观看神威雷神漫画：被癌症困扰的简·福斯特一边在人间做...,连载中,第706话 ,https://www.dm5.com/manhua-shenweileishen-v-2/
105,金刚狼_暮狼寻乡,Marvel Comics ,https://mhfm3tel.cdndm5.com/6/5760/20160906152043_180x240_19.jpg,金刚狼_暮狼寻乡漫画 ，故事讲述不久后的一场神秘决战，众...,连载中,第8话 ,https://www.dm5.com/manhua-jinganglang-mulangxunxiang/
106,X战警/神奇四侠,Marvel Comics  ,https://mhfm2tel.cdndm5.com/58/57310/20200205220159_180x240_24.jpg,漫威旗下两大团队开始了久违的联动，克拉科盛世已然成立，...,连载中,第1话 ,https://www.dm5.com/manhua-x-zhanjing-shenqisixia1/
107,漫威僵尸-复生,Marvel Comics ,https://mhfm9tel.cdndm5.com/55/54516/20191102102856_180x240_17.jpg,来自漫威的万圣节礼物，那段震慑了整个漫威宇宙，给我们带...,连载中,第1话 ,https://www.dm5.com/manhua-manweijiangshi-fusheng/
108,拨号奇侠,DC Comic ,https://mhfm2tel.cdndm5.com/56/55411/20191128193819_180x240_21.jpg,"H键，英雄现！
坠落悬崖的少年米盖尔居然获得了一部电话？...",连载中,第3话 ,https://www.dm5.com/manhua-bohaoqixia/
109,少年泰坦：重生,DC Comics  ,https://mhfm5tel.cdndm5.com/36/35589/20190628211046_180x240_24.jpg,少年泰坦漫画 ，自三少“死亡”后，少年泰坦分崩离析，直到...,连载中,第38话 ,https://www.dm5.com/manhua-shaoniantaitan-chongsheng/
110,绿灯侠v3,DC Comics ,https://mhfm5tel.cdndm5.com/11/10929/20180827191244_180x240_20.jpg,"翡翠骑士故事大概发生在视差魔哈尔为重燃太阳而牺牲之后,主...",连载中,年刊（4） ,https://www.dm5.com/manhua-lvdengxia-v-3/
111,击剑,boom  ,https://mhfm6tel.cdndm5.com/40/39970/20190804233826_180x240_15.jpg,美漫少有的运动型漫画，日漫模式，boom studio出品,连载中,第12话 ,https://www.dm5.com/manhua-jijian/
112,夜魔侠v2,Garth Ennis Lewis Larosa Tom Palmer ,https://mhfm4tel.cdndm5.com/18/17553/20150308134631_180x240_33.jpg,夜魔侠v2漫画 ，夜魔侠是Marvel Comics最著名的漫画系列作...,连载中,第40话 ,https://www.dm5.com/manhua-yemoxia-v-2/
113,毒液v3,Marvel Comics  ,https://mhfm4tel.cdndm5.com/44/43644/20180731183519_180x240_17.jpg,毒液v3漫画 ，数年前彼得帕克突然与一只被称作共生体的外星...,连载中,第165话 ,https://www.dm5.com/manhua-duye-v-3/
114,凶手,DC Comics  ,https://mhfm6tel.cdndm5.com/52/51611/20190708113314_180x240_13.jpg,凶手漫画 ，他的一生苦难深重，他的一生波澜四起。他为他的...,连载中,第18话 ,https://www.dm5.com/manhua-xiongshou/
115,变形金刚：独裁,IDW ,https://mhfm8tel.cdndm5.com/10/9228/20180728103455_180x240_17.jpg,IDW公司出品，2012年1月18号开始发行的电子在线变形金刚漫...,连载中,第12话 ,https://www.dm5.com/manhua-bianxingjingang-ducai/
116,神奇蜘蛛侠：再续誓言v2,Marvel Comics  ,https://mhfm6tel.cdndm5.com/37/36039/20170414085733_180x240_33.jpg,荡网爬墙的帕克一家又来啦！自从摄政王被打败后，彼得·帕克...,连载中,第15话 ,https://www.dm5.com/manhua-shenqizhizhuxia-zaixushiyan-v-2/
117,古墓丽影开端,蕾哈娜 ,https://mhfm6tel.cdndm5.com/14/13267/13267_b.jpg,古墓丽影开端漫画 ，古墓丽影9前传漫画汉化版来到了，游戏...,连载中,第11话 ,https://www.dm5.com/manhua-gumuliyingkaiduan/
118,小小联盟,Yale Stewart ,https://mhfm5tel.cdndm5.com/18/17044/20141220112001_180x240_15.jpg,小小联盟漫画 ，由Yale Stwart所绘制的同人漫画,连载中,第266-267话 ,https://www.dm5.com/manhua-xiaoxiaolianmeng/
119,哥斯拉：觉醒,legendary ,https://mhfm3tel.cdndm5.com/16/15581/20181226112531_180x240_11.jpg,哥斯拉：觉醒漫画 ，电影哥斯拉2014前传漫画,连载中,第1话 ,https://www.dm5.com/manhua-gesila-juexing/
120,毁灭博士,Marvel Comis ,https://mhfm6tel.cdndm5.com/54/53899/20191010223256_180x240_19.jpg,又一位伟大的反派，得到了他的个人连载。作为科学家，作为...,连载中,第5话 ,https://www.dm5.com/manhua-huimieboshi/
121,少年泰坦,DC Comics ,https://mhfm2tel.cdndm5.com/9/8462/20180901095245_180x240_26.jpg,DC公司重啟后新番，少年泰坦漫画 ，《少年泰坦》是美国DC漫...,连载中,第25话 ,https://www.dm5.com/manhua-shaoniantaitan/
122,终极漫画：X战警,Marvel Comics  ,https://mhfm6tel.cdndm5.com/19/18124/20180903214524_180x240_23.jpg,终极漫画：X战警漫画 ，这个系列的大背景可以看看《最终通...,连载中,第33话 ,https://www.dm5.com/manhua-zhongjimanhua-x-zhanjing/
123,X战警V4,Marvel Comics  ,https://mhfm8tel.cdndm5.com/26/25357/20160707224334_180x240_31.jpg,千欢突然带着一个婴儿回到了X学院。而X战警的宿敌也尾随而...,连载中,第17话 ,https://www.dm5.com/manhua-x-zhanjing-v-4/
124,米老鼠,Disney  ,https://mhfm5tel.cdndm5.com/19/18019/20150408162231_180x240_18.jpg,米老鼠漫画 ，米老鼠是世界上最出名的老鼠。1928年在世界上...,连载中,第42话 ,https://www.dm5.com/manhua-milaoshu/
125,口袋莫蒂,ONI PRESS  ,https://mhfm1tel.cdndm5.com/42/41307/20180324143350_180x240_29.jpg,口袋莫蒂漫画 ，有只莫蒂被绑架了……,连载中,第5话 ,https://www.dm5.com/manhua-koudaimodi/
126,不可思议的蜘猪侠,Marvel Comics ,https://mhfm2tel.cdndm5.com/57/56208/20191227155054_180x240_17.jpg,首先大家要明白，蜘猪侠并不是一只被蜘蛛咬伤的猪，而是一...,连载中,第2话 ,https://www.dm5.com/manhua-bukesiyidezhizhuxia/
127,黑色星期一谋杀案,image ,https://mhfm7tel.cdndm5.com/40/39966/20171226102149_180x240_17.jpg,"黑色星期一谋杀案漫画 ，神棍讲故事系列第一章, JonathanHi...",连载中,第4话 ,https://www.dm5.com/manhua-heisexingqiyimoushaan/
128,蝙蝠女v5,DC Comics ,https://mhfm2tel.cdndm5.com/32/31192/20190523230650_180x240_24.jpg,新人设，新故事，新起点，重生后的芭姐将开启一段全新的旅...,连载中,第43话 ,https://www.dm5.com/manhua-bianfunv-v-5/
129,哥斯拉：地球统治者,IDW ,https://mhfm4tel.cdndm5.com/14/13739/20180901152542_180x240_25.jpg,哥斯拉：地球统治者漫画 ，哥斯拉来了，再次袭击地球了！哥...,连载中,第19话 ,https://www.dm5.com/manhua-gesila-diqiutongzhizhe/
130,毒液v1,Marvel Comics  ,https://mhfm8tel.cdndm5.com/42/41961/20180506113422_180x240_25.jpg,毒液共生体又回到了艾迪身边，然而它变得不稳定了，艾迪只...,连载中,第163话 ,https://www.dm5.com/manhua-duye-v-1/
131,第一次世界大战：火星战争,Delcourt  ,https://mhfm3tel.cdndm5.com/43/42552/20180606192606_180x240_16.jpg,第一次世界大战：火星战争漫画 ，英国科幻小说大师H.G.威尔...,连载中,第2话 ,https://www.dm5.com/manhua-diyicishijiedazhan-huoxingzhanzheng/
132,科拉传奇之走失的宠物,Dark Horse Comics  ,https://mhfm2tel.cdndm5.com/58/57278/20200204143620_180x240_23.jpg,The Legend of Korra - Lost Pets 此为原作番外。,连载中,第1话 ,https://www.dm5.com/manhua-kelachuanqizhizoushidechongwu/
133,勇敢的心：伟大战争 官方连环画,UBISOFT  ,https://mhfm9tel.cdndm5.com/58/57388/20200207160805_180x240_18.jpg,《勇敢的心：伟大战争》(Valiant Hearts: The Great War) ...,连载中,第1话 ,https://www.dm5.com/manhua-yonggandexin-weidazhanzheng-guanfanglianhuanhua/
134,新52夜翼,DC Comics ,https://mhfm6tel.cdndm5.com/9/8453/20180901112205_180x240_23.jpg,罗宾这个人物原由编剧鲍勃·凯恩及比尔·芬格在侦探漫画第三...,连载中,年刊01 ,https://www.dm5.com/manhua-xin-52-yeyi/
135,究极蜘蛛侠V2,Marvel Comics  ,https://mhfm7tel.cdndm5.com/48/47076/20190628205054_180x240_27.jpg,究极蜘蛛侠V2漫画 ，在又一次打倒继承者结束蜘蛛灾变后，奥...,连载中,第12话 ,https://www.dm5.com/manhua-jiujizhizhuxia-v-2/
136,圣剑V6,Marvel Comics  ,https://mhfm7tel.cdndm5.com/55/54710/20191110142009_180x240_24.jpg,"随着查尔斯·泽维尔的宣言
一个全新的世界诞生了
这是崭新...",连载中,第7话 ,https://www.dm5.com/manhua-shengjian-v-6/
137,普罗米修斯-火与石,黑马 ,https://mhfm3tel.cdndm5.com/37/36573/20170523145915_180x240_15.jpg,欢迎观看普罗米修斯-火与石漫画,连载中,欧米茄（终章） ,https://www.dm5.com/manhua-puluomixiusi-huoyushi/
138,美国正义联盟v1,DC Comics  ,https://mhfm6tel.cdndm5.com/43/42409/20190614174855_180x240_24.jpg,美国正义联盟V1漫画 ，突然的危机让在各处的联盟成员们不得...,连载中,第22话 下,https://www.dm5.com/manhua-meiguozhengyilianmeng-v-1/
139,自杀小队V6,DC Comics  ,https://mhfm7tel.cdndm5.com/56/55969/20191219094019_180x240_26.jpg,开头乃是两支队伍的厮杀：号称史上最弱阵容的自杀小队和一...,连载中,第2话 ,https://www.dm5.com/manhua-zishaxiaodui-v-6/
140,绿字的研究,DC Comics ,https://mhfm4tel.cdndm5.com/54/53920/20191011230525_180x240_19.jpg,本漫画改编自尼尔盖曼同名小说，是由福尔摩斯和克苏鲁两个...,连载中,第1话 ,https://www.dm5.com/manhua-lvzideyanjiu/
141,Sticky Dilly Buns,Gisèle Lagacé  María Victoria Robado  ,https://mhfm1tel.cdndm5.com/36/35971/20170410090542_180x240_23.jpg,Gisèle Lagacé和María Victoria Robado创作的搞笑四格漫画...,连载中,第101-110话 ,https://www.dm5.com/manhua-stickydillybuns/
142,邪恶力量：后起之秀,Wildstorm  ,https://mhfm3tel.cdndm5.com/57/56429/20200105214939_180x240_21.jpg,故事发生在《邪恶力量：起源》几年后，讲诉的是11岁的迪恩...,连载中,第4话 ,https://www.dm5.com/manhua-xieeliliang-houqizhixiu/
143,鹰眼-自由落体,Marvel Comics ,https://mhfm7tel.cdndm5.com/57/56317/20200101220338_180x240_18.jpg,鹰眼带着全新的个人短篇回来了，依旧是独属于他的轻松风格...,连载中,第3话 ,https://www.dm5.com/manhua-yingyan-ziyouluoti/
144,正义联盟：迷惘的一代,DC Comics ,https://mhfm3tel.cdndm5.com/22/21914/20190823130800_180x240_25.jpg,正义联盟：迷惘的一代漫画 ，他杀害了泰德科德，却篡改了全...,连载中,第24话 ,https://www.dm5.com/manhua-zhengyilianmeng-miwangdeyidai/
145,神奇蜘蛛侠v3,Marvel Comics ,https://mhfm5tel.cdndm5.com/16/15378/20181105162415_180x240_24.jpg,神奇蜘蛛侠v3漫画 ，彼得回来了！而一无所知的他还不知道都...,连载中,第18话 ,https://www.dm5.com/manhua-shenjizhizhuxia-v-3/
146,DC宇宙重生,DC Comics  ,https://mhfm1tel.cdndm5.com/23/22997/20160526215238_180x240_26.jpg,DC宇宙重生漫画 ，故人辞，再难逢，十年生死恍如梦； 寰宇...,连载中,蝙蝠女侠重生特刊 ,https://www.dm5.com/manhua-dc-yuzhouchongsheng/
147,多米诺：精英,Marvel Comics  ,https://mhfm1tel.cdndm5.com/50/49222/20190527100617_180x240_22.jpg,多米诺带领的全新女特工团队“精英”，包括法外、响尾蛇、...,连载中,第3话 ,https://www.dm5.com/manhua-duominuo-jingying/
148,哥谭魅影,DC Comics ,https://mhfm5tel.cdndm5.com/19/18504/20150601152602_180x240_37.jpg,谜语人与迪克版蝙蝠侠互相较劲，哈莉奎恩与缄默版布鲁斯互...,连载中,第26话 ,https://www.dm5.com/manhua-getanmeiying/
149,蝙蝠侠与局外人,DC Comics ,https://mhfm2tel.cdndm5.com/50/49984/20190614201924_180x240_24.jpg,黑闪电、武士刀、信标与遗孤，这是一支游离在道德边缘的队...,连载中,第10话 ,https://www.dm5.com/manhua-bianfuxiayujuwairen/
150,搏击乐队,boom ,https://mhfm1tel.cdndm5.com/55/54380/20191028212305_180x240_20.jpg,未成年少女克里斯为了寻求人生的意义而进入一家名为动感黑...,连载中,第2话 ,https://www.dm5.com/manhua-bojiledui/
151,恶灵骑士v5,Marvel Comics ,https://mhfm8tel.cdndm5.com/17/16002/20180806225758_180x240_19.jpg,恶灵骑士v5漫画 ，接《恶灵骑士：天谴之路》，强尼在地狱受...,连载中,丹尼凯屈#05 ,https://www.dm5.com/manhua-elingqishi-v-5/
152,超级少女：重生,DC Comics ,https://mhfm2tel.cdndm5.com/41/40768/20180213093024_180x240_18.jpg,在DC宇宙重生之后，我们的卡拉似乎也有些不一样了，她的普...,连载中,第38话 ,https://www.dm5.com/manhua-chaojishaonv-chongsheng/
153,钢铁侠,Marvel ,https://mhfm6tel.cdndm5.com/22/21573/20160122132928_180x240_33.jpg,这是另一个关于钢铁侠的冒险经历集，在这个宇宙中，我们可...,连载中,第13卷 ,https://www.dm5.com/manhua-gangtiexia/
154,黑暗多元宇宙传说-骑士陨落,DC Comis ,https://mhfm8tel.cdndm5.com/55/54051/20191016200325_180x240_18.jpg,黑暗多元宇宙，这是一个由本不该发生之事组成的世界，而面...,连载中,第1话 ,https://www.dm5.com/manhua-heianduoyuanyuzhouchuanshuo-qishiyunluo/
155,傀儡之梦,Bao Publishing ,https://mhfm4tel.cdndm5.com/39/38046/20170818134629_180x240_13.jpg,斯提诺是一个看似普通的男孩，生活在科技高度发达的意大利...,连载中,第8话 ,https://www.dm5.com/manhua-kuileizhimeng/
156,无敌铁人v1,Marvel Comics  ,https://mhfm4tel.cdndm5.com/9/8362/20181105142723_180x240_21.jpg,恐惧本源无敌铁人漫画是《恐惧之源》漫画的支线。恐惧一时...,连载中,第600话 ,https://www.dm5.com/manhua-wuditieren-v-1/
157,最终危机倒计时,DC Comics ,https://mhfm8tel.cdndm5.com/7/6067/20190529202036_180x240_25.jpg,末日由此开端……,连载中,第50话 ,https://www.dm5.com/manhua-zuizhongweijidaojishi/
158,戴安娜：亚马逊公主,Victoria Ying  ,https://mhfm9tel.cdndm5.com/58/57233/20200203231822_180x240_23.jpg,小戴安娜是所有亚马逊人的掌心宝。但是公主也有成长的烦恼...,连载中,第1话 ,https://www.dm5.com/manhua-daianna-yamaxungongzhu/
159,新52超人动作漫画,DC Comics  ,https://mhfm3tel.cdndm5.com/9/8288/20180821183922_180x240_20.jpg,《Action comics动作漫画》为美国漫画公司DC所推出，以超人...,连载中,第52话 ,https://www.dm5.com/manhua-xin-52-chaorendongzuomanhua/
160,无限Infinity,Marvel Comics  ,https://mhfm8tel.cdndm5.com/14/13879/13879_b.jpg,一切都在消逝，帝国分崩离析，国王失位，众生涂炭，世界终...,连载中,复仇者集合#018 ,https://www.dm5.com/manhua-wuxian-infinity/
161,月骑的复仇,Marvel Comics ,https://mhfm8tel.cdndm5.com/16/15889/15889_b.jpg,月骑的复仇漫画 ，天锤局长诺曼?奥斯本发起针对月骑暴力执...,连载中,第4话 ,https://www.dm5.com/manhua-yueqidefuchou/
162,新52邪恶永恒,DC Comics ,https://mhfm7tel.cdndm5.com/14/13570/13570_b.jpg,新52邪恶永恒漫画 ，剧情上接 新52三体之战最终卷(新52正义...,连载中,第7话 ,https://www.dm5.com/manhua-xin-52-xieeyongheng/
163,变形金刚：风刃V2,IDW ,https://mhfm4tel.cdndm5.com/19/18541/20150604151025_180x240_33.jpg,变形金刚：风刃V2漫画 ，塞伯坦新人风刃告诉钱领袖擎天柱，...,连载中,第7话 ,https://www.dm5.com/manhua-bianxingjingang-fengren-v-2/
164,X战警：遗局,Marvel Comics ,https://mhfm3tel.cdndm5.com/11/10514/20180903195613_180x240_21.jpg,X战警: 遗局漫画 ，凤凰女的力量到达地球，拯救人类应该怎...,连载中,第4话 ,https://www.dm5.com/manhua-x-zhanjing-yiju/
165,康斯坦丁：地狱神探,DC Comics  ,https://mhfm6tel.cdndm5.com/19/18708/20150628143710_180x240_26.jpg,康斯坦丁 地狱神探漫画 ，康斯坦丁迎来了新队友，一个恶魔...,连载中,第15话 ,https://www.dm5.com/manhua-kangsitanding-diyushentan/
166,泰坦v2,DC Comics ,https://mhfm5tel.cdndm5.com/34/33765/20161111091445_180x240_27.jpg,欢迎观看泰坦V2漫画：泰坦受袭！所有曾经身为泰坦的英雄都...,连载中,东部特刊 ,https://www.dm5.com/manhua-taitan-v-2/
167,Slender PhD,Alloween ,https://mhfm1tel.cdndm5.com/40/39054/20171025153441_180x240_8.jpg,"Slender是一位心理医生。
他每天都尽责的面对他的病人们。...",连载中,第10话 Laughing Jack,https://www.dm5.com/manhua-slender-phd/
168,星球大战：阿芙拉博士,Marvel Comics  ,https://mhfm4tel.cdndm5.com/35/34177/20190708115822_180x240_17.jpg,星球大战:阿芙拉博士漫画 ，第一个星战妹子坑，组长想开就...,连载中,第41话 ,https://www.dm5.com/manhua-xingqiudazhan-afulaboshi/
169,正义联盟：重生,DC ,https://mhfm8tel.cdndm5.com/32/31366/20160810134958_180x240_33.jpg,欧美科幻漫画，正义联盟：重生v1,连载中,第43话 ,https://www.dm5.com/manhua-zhengyilianmeng-chongsheng-v-1/
170,绿灯侠v4,Geoff Johns ,https://mhfm6tel.cdndm5.com/8/7114/20180825164928_180x240_20.jpg,内容介绍故事紧接在《绿灯侠-重生》之后，继续讲述以哈尔 ...,连载中,第67话 ,https://www.dm5.com/manhua-lvdengxia-v-4/
171,神奇四侠,Marvel Comics ,https://mhfm7tel.cdndm5.com/13/12493/20181105112536_180x240_21.jpg,神奇四侠漫画 ，神奇四侠的初次登场，20世纪60年代的老古董...,连载中,第645话 ,https://www.dm5.com/manhua-shenqisixia/
172,世上最后一个男人,DC Comics ,https://mhfm2tel.cdndm5.com/8/7071/20160901145946_180x240_19.jpg,"2002年夏天,地球上所有具有Y染色体的哺乳动物突然同时死亡...",连载中,第18话 ,https://www.dm5.com/manhua-shishangzuihouyigenanren/
173,东方×小马,馨语画音  ,https://mhfm3tel.cdndm5.com/21/20956/20160215141706_180x240_23.jpg,东方×小马漫画 ，作者授权转载。国产的东方与小马的同人四...,连载中,情人节特别篇 ,https://www.dm5.com/manhua-dongfang-xiaoma/
174,堕落天使,Marvel Comics  ,https://mhfm1tel.cdndm5.com/55/54759/20191114131129_180x240_20.jpg,岛国克拉科之上，变种人过上了看似永远和平幸福的生活。但...,连载中,第6话 ,https://www.dm5.com/manhua-duoluotianshi2019/
175,蜘蛛宇宙V3,Marvel Comis ,https://mhfm5tel.cdndm5.com/54/53751/20191004152054_180x240_20.jpg,本次的故事聚焦于小黑蛛迈尔斯，正在616打击罪犯的迈尔斯突...,连载中,第1话 ,https://www.dm5.com/manhua-zhizhuyuzhou-v-3/
176,惊世奇人X,Marvel Comics  ,https://mhfm5tel.cdndm5.com/57/56459/20200108191040_180x240_19.jpg,时隔十六年，ALEX ROSS的神作“地球X”三部曲迎来了续作，...,连载中,第2话 ,https://www.dm5.com/manhua-jingshiqiren-x/
177,蝙蝠女v1,DC Comics ,https://mhfm1tel.cdndm5.com/22/21863/20170818154802_180x240_23.jpg,蝙蝠女v1漫画 ，第二代蝙蝠女卡珊德拉˙该隐，这位武功高强...,连载中,第60话 ,https://www.dm5.com/manhua-bianfunv-v-1/
178,夜翼v2,DC Comics  ,https://mhfm2tel.cdndm5.com/19/18574/20150608113725_180x240_32.jpg,夜翼漫画 ，这是关于第一位罗宾的故事……,连载中,第139话 ,https://www.dm5.com/manhua-yeyi-v-2/
179,蜘蛛末日,Marvel Comics ,https://mhfm3tel.cdndm5.com/46/45772/20181020223113_180x240_23.jpg,八足猛士冲阵，结网群雄集结，山陡水长任我闯，古往今来独...,连载中,支线-彼得·帕克惊世骇俗蜘蛛侠 #313 ,https://www.dm5.com/manhua-zhizhumori/
180,究极钢铁侠Avengers NOW!,Marvel Comics  ,https://mhfm6tel.cdndm5.com/17/16921/20141202095052_180x240_20.jpg,究极钢铁侠Avengers NOW!漫画 ，当托尼变成了反派……,连载中,第9卷 ,https://www.dm5.com/manhua-jiujigangtiexia-avengers-now/
